date;daily_avg_temperature;sunshine_duration;rainfall_duration;avg_air_pressure;avg_cloudiness
20160131;68;6;78;10080;7
20160201;115;0;21;10133;8
20160202;89;22;4;10124;7
20160203;50;51;27;10178;5
20160204;51;3;51;10217;7
20160205;87;3;25;10203;8
20160206;94;0;5;10057;8
20160207;85;36;44;9968;8
20160208;85;35;102;9883;8
20160209;53;0;63;9874;7
20160210;48;28;56;9933;7
20160211;38;67;1;10034;3
20160212;27;36;0;9993;5
20160213;18;37;24;9895;5
20160214;14;0;235;9922;8
20160215;23;55;1;10199;5
20160216;-3;86;0;10351;1
20160217;-13;84;0;10207;1
20160218;13;2;51;10145;8
20160219;39;51;20;10178;6
20160220;82;0;123;10077;8
20160221;104;0;79;10078;8
20160222;68;0;58;10069;8
20160223;43;60;14;10138;4
20160224;23;60;6;10170;4
20160225;18;51;9;10141;5
20160226;21;17;0;10123;8
20160227;22;95;0;10121;5
20160228;22;85;0;10203;4
20160229;13;97;0;10249;1
20160301;20;0;75;10133;8
20160302;53;36;55;9961;7
20160303;39;74;7;10013;5
20160304;10;5;95;9946;7
20160305;5;37;3;9964;5
20160306;30;25;19;10002;7
20160307;25;46;15;10056;6
20160308;36;52;0;10136;7
20160309;44;44;0;10063;8
20160310;41;88;0;10199;7
20160311;32;95;0;10289;3
20160312;31;103;0;10315;0
20160313;39;100;0;10354;1
20160314;41;102;0;10337;7
20160315;46;17;0;10289;7
20160316;44;95;0;10303;1
20160317;57;102;0;10289;1
20160318;52;0;0;10237;8
20160319;62;0;0;10235;8
20160320;68;23;19;10214;8
20160321;72;0;11;10196;8
20160322;76;9;1;10153;7
20160323;76;28;12;10140;8
20160324;79;0;4;10133;8
20160325;65;17;87;10127;6
20160326;95;102;0;10113;7
20160327;91;36;51;10051;7
20160328;97;62;12;9951;7
20160329;78;38;58;10044;7
20160330;81;80;5;10089;8
20160331;76;15;0;10143;8
20160401;72;104;0;10204;6
20160402;101;14;0;10154;8
20160403;152;61;33;10083;7
20160404;124;51;28;10052;7
20160405;106;20;41;10069;7
20160406;89;21;26;10069;6
20160407;73;57;24;10081;5
20160408;67;24;25;10112;7
20160409;92;83;0;10072;8
20160410;107;106;25;10110;3
20160411;132;127;0;10100;3
20160412;116;67;21;10088;5
20160413;90;80;0;10091;6
20160414;106;77;0;10107;7
20160415;103;16;108;10014;8
20160416;86;51;20;10011;7
20160417;62;84;25;10135;4
20160418;81;67;0;10208;5
20160419;97;87;0;10271;6
20160420;86;114;0;10309;3
20160421;101;127;0;10248;4
20160422;87;46;0;10204;8
20160423;62;74;30;10163;6
20160424;46;94;11;10147;6
20160425;49;17;33;10062;7
20160426;48;41;49;9991;8
20160427;60;69;27;10062;8
20160428;58;97;9;10136;6
20160429;74;14;47;10119;8
20160430;77;58;0;10202;7
20160501;79;119;0;10276;3
20160502;115;105;1;10224;8
20160503;97;127;18;10241;3
20160504;95;102;0;10286;5
20160505;128;138;0;10229;7
20160506;164;140;0;10130;7
20160507;195;142;0;10102;4
20160508;201;142;0;10114;0
20160509;202;131;0;10123;4
20160510;189;9;0;10089;8
20160511;204;83;0;10044;7
20160512;202;137;0;10010;3
20160513;154;135;0;10062;5
20160514;89;62;0;10152;6
20160515;86;73;1;10200;6
20160516;93;42;5;10203;7
20160517;123;67;0;10158;5
20160518;136;30;3;10075;7
20160519;134;10;4;10112;8
20160520;137;10;10;10157;8
20160521;179;44;0;10123;8
20160522;155;2;102;10070;8
20160523;120;1;158;10130;8
20160524;114;15;0;10175;8
20160525;118;2;4;10155;8
20160526;137;68;0;10167;6
20160527;160;71;0;10161;6
20160528;176;73;0;10131;5
20160529;172;18;6;10087;7
20160530;162;0;32;10057;8
20160531;182;67;0;10101;6
20160601;192;57;4;10135;7
20160602;153;0;0;10128;8
20160603;164;35;0;10131;8
20160604;201;81;1;10139;6
20160605;200;150;0;10186;1
20160606;189;146;0;10213;4
20160607;201;81;0;10218;7
20160608;161;64;0;10220;8
20160609;153;150;0;10199;5
20160610;164;81;0;10141;8
20160611;162;28;44;10112;8
20160612;166;8;26;10077;8
20160613;159;14;15;10007;8
20160614;152;21;49;9981;8
20160615;146;39;19;9992;8
20160616;157;77;38;10023;6
20160617;151;23;52;10069;8
20160618;141;47;11;10161;8
20160619;153;63;0;10232;7
20160620;155;2;90;10156;8
20160621;170;18;19;10181;8
20160622;201;97;0;10211;6
20160623;220;40;55;10170;7
20160624;192;49;3;10175;6
20160625;154;32;25;10160;6
20160626;149;56;24;10164;6
20160627;149;38;20;10173;8
20160628;167;47;13;10148;7
20160629;160;39;30;10103;8
20160630;164;13;32;10106;8
20160701;169;3;17;10103;8
20160702;154;96;9;10133;5
20160703;147;79;39;10190;6
20160704;170;132;0;10189;4
20160705;154;36;12;10158;6
20160706;149;122;15;10213;6
20160707;168;73;0;10201;8
20160708;175;21;25;10154;7
20160709;197;51;0;10176;7
20160710;213;76;0;10102;8
20160711;186;62;0;10090;6
20160712;166;49;38;10117;7
20160713;145;39;18;10148;6
20160714;145;78;0;10210;5
20160715;166;105;0;10249;6
20160716;197;16;0;10232;8
20160717;198;77;0;10214;6
20160718;202;134;0;10216;2
20160719;228;149;0;10197;0
20160720;254;110;0;10125;3
20160721;218;113;0;10149;5
20160722;211;46;36;10171;7
20160723;211;69;0;10191;6
20160724;207;49;0;10193;7
20160725;182;38;3;10191;8
20160726;184;66;0;10202;7
20160727;179;31;63;10164;8
20160728;190;49;6;10138;7
20160729;183;19;9;10113;8
20160730;177;12;29;10123;8
20160731;170;59;6;10152;6
20160801;165;84;11;10178;7
20160802;166;1;121;10124;8
20160803;190;26;62;10086;7
20160804;173;50;0;10099;7
20160805;176;106;0;10184;6
20160806;164;75;20;10256;4
20160807;184;34;0;10233;6
20160808;172;68;6;10194;7
20160809;144;73;29;10218;7
20160810;128;107;15;10225;5
20160811;136;0;123;10201;8
20160812;189;40;23;10216;5
20160813;176;28;0;10216;7
20160814;170;41;0;10241;6
20160815;161;123;0;10243;4
20160816;163;131;0;10195;4
20160817;172;133;0;10143;0
20160818;177;132;0;10105;1
20160819;181;49;17;10090;5
20160820;178;76;6;10105;5
20160821;167;44;56;10157;7
20160822;180;41;57;10234;6
20160823;210;130;0;10250;3
20160824;228;130;0;10201;1
20160825;243;130;0;10150;3
20160826;221;114;0;10171;5
20160827;216;97;4;10169;6
20160828;205;76;3;10130;6
20160829;172;57;3;10203;6
20160830;162;124;0;10251;3
20160831;174;112;0;10204;4
20160901;172;62;0;10219;7
20160902;166;42;14;10193;8
20160903;185;49;9;10158;8
20160904;179;33;9;10106;7
20160905;173;80;0;10197;6
20160906;177;58;0;10249;5
20160907;183;122;0;10193;1
20160908;196;122;0;10119;1
20160909;169;112;0;10174;1
20160910;184;105;0;10153;5
20160911;185;25;19;10174;8
20160912;209;115;0;10159;1
20160913;235;116;0;10129;0
20160914;230;115;0;10122;0
20160915;226;92;10;10105;4
20160916;174;32;6;10117;8
20160917;173;16;0;10161;7
20160918;167;59;0;10180;6
20160919;144;15;0;10202;7
20160920;145;53;0;10197;6
20160921;147;86;0;10198;8
20160922;138;53;0;10206;6
20160923;136;97;0;10242;4
20160924;152;99;0;10215;6
20160925;163;75;13;10172;3
20160926;135;42;0;10236;6
20160927;145;98;0;10251;4
20160928;187;78;0;10224;7
20160929;159;3;17;10144;8
20160930;145;54;0;10127;7
20161001;135;35;5;10080;6
20161002;121;31;32;10108;6
20161003;145;95;0;10258;3
20161004;130;56;0;10336;4
20161005;98;102;0;10332;0
20161006;94;54;0;10259;5
20161007;118;30;0;10226;7
20161008;110;38;0;10252;8
20161009;79;69;5;10260;5
20161010;79;64;0;10242;7
20161011;80;9;0;10223;6
20161012;89;16;0;10210;8
20161013;91;19;0;10161;8
20161014;99;43;34;10080;8
20161015;107;14;59;10107;7
20161016;133;97;0;10182;5
20161017;121;43;4;10203;5
20161018;102;29;37;10174;6
20161019;88;57;43;10133;7
20161020;85;0;28;10143;5
20161021;76;46;4;10156;7
20161022;67;21;0;10149;6
20161023;48;90;0;10135;4
20161024;71;8;0;10141;8
20161025;87;0;0;10237;8
20161026;95;43;0;10286;7
20161027;118;11;0;10308;8
20161028;131;0;0;10321;8
20161029;96;72;0;10341;3
20161030;87;50;0;10311;7
20161031;85;81;0;10277;5
20161101;81;6;6;10211;7
20161102;72;57;22;10191;6
20161103;67;45;6;10200;8
20161104;76;12;33;10101;8
20161105;69;30;35;9999;6
20161106;61;30;37;9982;6
20161107;42;3;19;10073;8
20161108;19;27;14;10087;6
20161109;30;0;88;10017;8
20161110;40;2;97;10052;8
20161111;18;70;9;10201;4
20161112;20;43;17;10229;8
20161113;27;0;48;10260;6
20161114;31;0;68;10299;7
20161115;108;0;118;10230;8
20161116;119;31;67;10133;8
20161117;93;13;79;10010;8
20161118;60;14;13;9964;7
20161119;58;35;0;10030;7
20161120;84;0;41;9934;8
20161121;120;1;54;9974;8
20161122;110;41;0;10078;8
20161123;79;5;0;10182;8
20161124;66;40;0;10233;8
20161125;33;73;0;10224;6
20161126;-1;52;0;10206;7
20161127;56;21;0;10226;6
20161128;-3;71;0;10321;0
20161129;-31;71;0;10350;0
20161130;20;35;0;10314;8
20161201;79;12;0;10257;8
20161202;52;5;21;10241;5
20161203;-1;37;0;10268;4
20161204;-14;70;0;10276;0
20161205;-27;67;0;10269;2
20161206;1;68;0;10300;6
20161207;63;6;0;10287;8
20161208;82;20;5;10267;8
20161209;91;0;0;10263;8
20161210;78;0;72;10210;8
20161211;85;15;28;10201;7
20161212;53;0;0;10250;7
20161213;66;0;3;10229;8
20161214;73;17;0;10234;8
20161215;65;0;0;10245;8
20161216;54;25;0;10282;7
20161217;61;0;0;10366;8
20161218;62;13;0;10348;8
20161219;43;45;0;10287;5
20161220;-6;53;0;10236;3
20161221;41;3;40;10235;7
20161222;59;0;35;10276;7
20161223;60;13;20;10281;8
20161224;79;10;17;10233;8
20161225;104;0;9;10220;8
20161226;83;46;7;10275;4
20161227;66;55;18;10410;5
20161228;10;0;0;10445;6
20161229;-22;0;0;10399;8
20161230;-11;6;0;10366;8
20161231;18;0;5;10303;8
20170101;5;0;50;10188;8
20170102;30;43;10;10233;5
20170103;50;5;6;10217;7
20170104;58;33;11;10172;6
20170105;0;58;0;10330;3
20170106;-30;62;0;10390;8
20170107;-2;0;94;10307;8
20170108;43;0;0;10310;8
20170109;48;0;41;10198;8
20170110;53;10;48;10087;7
20170111;72;28;16;10060;7
20170112;52;14;80;10012;8
20170113;31;32;54;9989;7
20170114;18;23;36;10129;6
20170115;7;33;0;10209;7
20170116;-16;18;0;10290;7
20170117;-34;36;0;10382;7
20170118;-38;18;0;10399;7
20170119;-20;67;0;10381;3
20170120;-3;71;0;10353;4
20170121;-2;75;0;10300;3
20170122;-17;75;0;10274;4
20170123;16;2;0;10270;8
20170124;8;0;4;10288;8
20170125;-11;0;0;10304;6
20170126;-28;65;0;10241;0
20170127;8;57;0;10168;5
20170128;54;16;0;10153;8
20170129;47;5;42;10165;8
20170130;49;0;80;10107;8
20170131;37;8;0;10168;8
20170201;34;0;30;10130;8
20170202;86;31;18;10049;8
20170203;86;15;3;10013;7
20170204;57;2;89;9992;7
20170205;44;41;0;10040;8
20170206;43;0;0;10178;8
20170207;24;0;104;10173;8
20170208;0;0;7;10249;8
20170209;-16;0;0;10281;8
20170210;-23;0;14;10234;8
20170211;-4;0;71;10215;8
20170212;7;45;7;10261;5
20170213;22;87;0;10287;0
20170214;38;87;0;10292;0
20170215;74;75;0;10311;2
20170216;68;7;2;10286;7
20170217;70;2;12;10259;8
20170218;56;49;0;10262;6
20170219;62;4;8;10208;7
20170220;91;0;57;10154;8
20170221;96;54;13;10134;8
20170222;95;0;128;10053;8
20170223;80;2;153;9938;8
20170224;45;68;5;10133;4
20170225;58;5;21;10159;8
20170226;87;0;28;10086;8
20170227;87;3;41;9947;8
20170228;47;21;35;9893;7
20170301;63;38;58;9976;8
20170302;66;11;50;10064;7
20170303;59;14;15;10039;8
20170304;92;6;37;9924;8
20170305;69;42;40;9958;7
20170306;60;43;22;10012;7
20170307;67;16;1;10149;8
20170308;59;2;86;10137;7
20170309;77;45;4;10193;6
20170310;65;80;0;10273;5
20170311;73;64;0;10210;8
20170312;79;98;0;10157;8
20170313;65;81;0;10261;7
20170314;88;45;0;10310;8
20170315;90;84;0;10317;5
20170316;94;109;0;10223;4
20170317;83;42;36;10138;8
20170318;97;1;80;10064;8
20170319;113;7;10;10068;8
20170320;103;0;98;10049;8
20170321;75;88;0;10091;7
20170322;63;85;0;10134;5
20170323;82;109;0;10179;4
20170324;84;110;0;10294;6
20170325;85;105;0;10296;7
20170326;80;73;0;10254;8
20170327;92;115;0;10227;4
20170328;113;114;1;10208;4
20170329;126;12;0;10232;8
20170330;157;61;0;10217;8
20170331;145;55;5;10128;8
20170401;108;2;0;10121;7
20170402;103;98;0;10210;5
20170403;81;48;0;10268;4
20170404;98;66;0;10246;4
20170405;92;52;0;10271;6
20170406;81;26;0;10285;8
20170407;105;15;0;10255;8
20170408;96;50;0;10249;4
20170409;117;123;0;10216;0
20170410;98;53;0;10222;7
20170411;96;86;0;10248;7
20170412;98;9;21;10156;8
20170413;93;77;0;10154;6
20170414;99;24;0;10154;8
20170415;96;47;40;10149;7
20170416;79;34;31;10190;8
20170417;65;74;54;10201;5
20170418;61;92;0;10282;3
20170419;39;71;0;10367;5
20170420;69;123;0;10355;7
20170421;111;4;16;10285;8
20170422;78;78;20;10263;7
20170423;66;55;1;10254;7
20170424;93;34;30;10130;8
20170425;59;97;11;10087;5
20170426;50;86;4;10134;3
20170427;61;102;2;10161;6
20170428;76;43;20;10147;7
20170429;76;72;0;10176;3
20170430;123;113;0;10090;6
20170501;117;8;27;10109;8
20170502;100;20;67;10176;8
20170503;107;24;56;10201;8
20170504;104;27;0;10206;8
20170505;89;3;0;10206;8
20170506;128;112;0;10127;6
20170507;117;23;0;10166;8
20170508;97;64;0;10214;5
20170509;80;69;0;10203;6
20170510;90;95;0;10091;3
20170511;154;119;8;9986;5
20170512;155;27;34;10008;8
20170513;140;21;22;10108;6
20170514;134;90;6;10205;4
20170515;149;100;0;10278;7
20170516;204;18;0;10254;8
20170517;223;77;0;10158;8
20170518;165;11;14;10107;8
20170519;136;7;2;10109;8
20170520;125;99;5;10205;3
20170521;144;109;0;10254;5
20170522;176;127;0;10180;6
20170523;161;119;0;10192;7
20170524;159;82;0;10240;7
20170525;174;146;0;10245;2
20170526;203;148;0;10209;0
20170527;229;136;0;10167;3
20170528;205;121;0;10178;7
20170529;219;97;4;10123;8
20170530;183;40;0;10149;7
20170531;174;119;0;10218;5
20170601;166;152;0;10217;5
20170602;198;103;0;10162;6
20170603;184;54;6;10129;8
20170604;154;114;0;10153;7
20170605;171;71;0;10105;8
20170606;141;25;70;9988;8
20170607;140;45;32;10094;8
20170608;168;47;5;10127;8
20170609;165;75;60;10119;5
20170610;178;107;0;10185;3
20170611;199;50;0;10145;6
20170612;161;24;0;10159;7
20170613;163;87;0;10194;6
20170614;174;151;0;10188;5
20170615;200;114;0;10138;6
20170616;162;37;0;10216;7
20170617;186;55;0;10256;6
20170618;208;128;0;10243;4
20170619;236;152;0;10193;3
20170620;216;98;0;10183;7
20170621;214;127;0;10168;8
20170622;229;83;8;10105;7
20170623;196;69;0;10147;8
20170624;171;0;67;10133;8
20170625;175;7;29;10109;8
20170626;168;105;0;10135;5
20170627;173;42;12;10080;8
20170628;180;2;48;9958;8
20170629;175;11;1;9971;8
20170630;162;4;30;10034;8
20170701;161;20;69;10106;8
20170702;156;62;8;10192;5
20170703;166;83;8;10205;5
20170704;186;66;0;10201;8
20170705;190;90;0;10184;5
20170706;199;80;41;10170;6
20170707;206;89;0;10148;7
20170708;186;27;0;10169;7
20170709;172;133;0;10141;5
20170710;196;48;4;10084;8
20170711;177;12;30;10102;8
20170712;149;41;111;10130;6
20170713;146;61;0;10217;7
20170714;142;60;25;10174;5
20170715;172;38;0;10219;8
20170716;186;4;10;10221;8
20170717;186;134;0;10230;6
20170718;199;123;0;10186;8
20170719;235;73;1;10088;7
20170720;191;28;29;10088;7
20170721;182;131;0;10127;5
20170722;194;75;22;10107;6
20170723;160;47;32;10115;7
20170724;161;84;30;10098;6
20170725;167;40;33;10108;7
20170726;190;93;2;10088;7
20170727;185;47;0;10066;8
20170728;172;34;14;10101;7
20170729;182;9;40;10094;8
20170730;188;85;3;10072;7
20170731;181;64;0;10132;8
20170801;178;26;0;10152;8
20170802;176;8;51;10156;8
20170803;190;63;18;10091;5
20170804;183;89;5;10112;6
20170805;159;24;14;10152;6
20170806;158;100;0;10220;3
20170807;168;123;0;10184;7
20170808;162;10;51;10095;8
20170809;167;77;0;10150;6
20170810;157;3;18;10206;7
20170811;167;39;8;10173;7
20170812;168;25;56;10143;7
20170813;162;83;0;10201;5
20170814;179;94;0;10186;6
20170815;179;22;19;10152;7
20170816;176;44;0;10200;7
20170817;173;8;29;10140;8
20170818;169;19;14;10115;7
20170819;154;67;47;10154;6
20170820;158;93;0;10220;6
20170821;159;19;0;10229;7
20170822;182;99;0;10204;6
20170823;196;74;0;10148;6
20170824;179;56;0;10161;8
20170825;169;99;0;10177;7
20170826;182;81;0;10157;7
20170827;178;103;0;10186;4
20170828;187;111;0;10180;5
20170829;210;75;5;10128;5
20170830;178;4;92;10084;8
20170831;144;60;33;10167;5
20170901;147;41;13;10207;6
20170902;133;81;0;10206;2
20170903;130;77;0;10161;4
20170904;158;63;0;10152;7
20170905;186;18;4;10152;8
20170906;159;33;32;10152;8
20170907;156;18;19;10133;8
20170908;151;0;143;9999;8
20170909;132;44;75;9970;5
20170910;139;68;7;9999;5
20170911;141;50;51;9944;6
20170912;146;96;2;10036;5
20170913;141;58;64;9972;7
20170914;117;23;65;10028;7
20170915;125;74;35;10102;5
20170916;106;2;148;10105;8
20170917;108;59;0;10125;7
20170918;120;54;12;10130;7
20170919;120;43;0;10183;7
20170920;135;35;5;10198;8
20170921;134;86;0;10194;8
20170922;119;34;5;10208;5
20170923;109;102;0;10240;2
20170924;121;90;0;10229;1
20170925;142;13;0;10216;7
20170926;132;35;0;10226;5
20170927;136;64;0;10224;5
20170928;158;17;20;10213;8
20170929;171;48;21;10184;8
20170930;131;9;37;10170;6
20171001;141;29;0;10164;7
20171002;156;23;13;10110;8
20171003;136;59;6;10186;7
20171004;130;3;25;10189;8
20171005;129;57;85;10114;5
20171006;116;62;19;10201;6
20171007;122;0;76;10147;8
20171008;121;29;2;10176;7
20171009;121;0;37;10182;8
20171010;143;9;10;10145;8
20171011;148;1;2;10129;8
20171012;134;53;2;10194;7
20171013;153;24;0;10235;7
20171014;148;85;0;10252;2
20171015;158;89;0;10214;0
20171016;186;76;0;10195;4
20171017;129;5;0;10197;5
20171018;137;75;0;10132;7
20171019;157;65;0;10090;7
20171020;137;17;33;10077;7
20171021;132;50;6;10084;5
20171022;108;26;118;10097;8
20171023;126;47;4;10176;7
20171024;153;0;27;10189;8
20171025;142;18;0;10205;8
20171026;140;23;0;10234;8
20171027;118;65;3;10280;6
20171028;124;0;23;10180;8
20171029;107;47;18;10164;6
20171030;83;61;0;10271;5
20171031;101;2;0;10245;8
20171101;112;9;0;10192;8
20171102;98;26;0;10138;5
20171103;88;0;8;10148;7
20171104;106;34;36;10055;7
20171105;78;40;37;10106;6
20171106;48;68;8;10237;1
20171107;33;76;0;10219;3
20171108;59;0;0;10203;8
20171109;87;23;16;10215;8
20171110;92;32;26;10144;6
20171111;66;5;41;10094;8
20171112;52;14;65;10047;7
20171113;62;62;11;10191;5
20171114;77;8;18;10229;8
20171115;94;0;64;10245;8
20171116;93;0;24;10227;7
20171117;56;44;0;10264;5
20171118;69;10;32;10181;8
20171119;67;45;8;10181;5
20171120;78;0;124;10141;8
20171121;115;0;35;10093;8
20171122;114;37;9;10031;5
20171123;111;13;10;10007;6
20171124;69;18;28;10097;8
20171125;37;21;1;10126;5
20171126;53;32;17;10190;7
20171127;67;0;91;10103;8
20171128;54;14;8;10041;5
20171129;29;0;1;10047;7
20171130;15;9;8;10043;7
20171201;0;7;0;10171;6
20171202;-4;0;0;10262;8
20171203;37;0;49;10239;8
20171204;70;9;23;10298;8
20171205;76;0;0;10325;8
20171206;80;0;0;10276;8
20171207;59;0;33;10107;7
20171208;26;9;66;10082;6
20171209;21;12;74;10096;8
20171210;11;0;79;9834;8
20171211;-1;0;107;9827;8
20171212;18;35;8;10053;6
20171213;40;2;81;9967;8
20171214;33;8;57;9895;6
20171215;26;0;7;9959;7
20171216;27;32;12;10118;5
20171217;25;57;42;10206;5
20171218;59;0;22;10241;8
20171219;52;3;0;10330;8
20171220;75;2;19;10334;8
20171221;84;0;14;10338;8
20171222;86;0;65;10341;8
20171223;87;0;0;10310;8
20171224;82;0;35;10233;8
20171225;74;0;22;10121;7
20171226;58;20;20;9969;7
20171227;51;2;94;9842;8
20171228;39;44;4;9987;7
20171229;28;3;63;9998;6
20171230;88;0;50;9974;8
20171231;106;2;153;9977;8
20180101;68;21;69;9985;7
20180102;65;14;62;10054;7
20180103;88;2;51;9906;8
20180104;82;2;16;9933;8
20180105;64;0;24;9958;6
20180106;45;7;0;10096;8
20180107;10;62;0;10266;2
20180108;11;65;0;10236;4
20180109;30;3;0;10106;8
20180110;69;0;58;10081;8
20180111;57;0;0;10179;8
20180112;50;0;0;10264;8
20180113;42;0;0;10245;7
20180114;29;50;0;10199;4
20180115;52;0;95;10009;8
20180116;52;29;39;9915;7
20180117;46;5;22;9996;7
20180118;47;4;65;9963;7
20180119;37;25;31;10066;6
20180120;22;4;20;10035;7
20180121;30;48;27;10125;6
20180122;63;5;19;10096;8
20180123;81;9;40;10179;8
20180124;117;0;41;10107;8
20180125;77;6;1;10110;8
20180126;54;12;0;10191;7
20180127;58;20;36;10275;8
20180128;97;17;0;10280;8
20180129;88;0;28;10250;6
20180130;47;62;0;10260;6
20180131;65;0;64;10034;7
20180201;34;25;43;9987;7
20180202;44;21;45;10036;7
20180203;20;3;22;10075;8
20180204;17;36;0;10218;7
20180205;10;17;0;10262;5
20180206;-21;73;0;10167;1
20180207;-22;85;0;10186;2
20180208;10;65;0;10194;7
20180209;6;21;5;10122;8
20180210;29;37;2;10122;7
20180211;45;20;31;10004;7
20180212;30;58;0;10122;5
20180213;20;87;0;10109;0
20180214;19;87;0;10129;4
20180215;43;21;38;10113;5
20180216;32;87;0;10244;4
20180217;9;65;0;10242;5
20180218;7;85;0;10248;3
20180219;12;0;0;10193;7
